[26304:47488:0302/122230.503:WARNING:chrome_main_delegate.cc(745)] This is Chrome version 128.0.6613.138 (not a warning)
[26304:47488:0302/122230.648:ERROR:os_crypt_win.cc(100)] Failed to decrypt: Key not valid for use in specified state. (0x8009000B)
[26304:35620:0302/122230.735:ERROR:google_update_settings.cc(265)] Failed opening key Software\Chromium to set usagestats; result: 5
[26304:47488:0302/122230.844:WARNING:account_consistency_mode_manager.cc(77)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[26304:45244:0302/122235.172:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\oreos\Documents\Github Project\TEST\Traversal-Project\Traversal_Project\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: C:\Users\oreos\Documents\Github Project\TEST\Traversal-Project\Traversal_Project\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[26304:45244:0302/122235.179:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\oreos\Documents\Github Project\TEST\Traversal-Project\Traversal_Project\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: C:\Users\oreos\Documents\Github Project\TEST\Traversal-Project\Traversal_Project\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[26304:45244:0302/122235.185:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\oreos\Documents\Github Project\TEST\Traversal-Project\Traversal_Project\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: C:\Users\oreos\Documents\Github Project\TEST\Traversal-Project\Traversal_Project\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[26304:45244:0302/122235.190:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\oreos\Documents\Github Project\TEST\Traversal-Project\Traversal_Project\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: C:\Users\oreos\Documents\Github Project\TEST\Traversal-Project\Traversal_Project\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[26304:47488:0302/122235.305:WARNING:external_registry_loader_win.cc(232)] Error observing HKLM: 5
[34068:52372:0302/122235.557:ERROR:backend_impl.cc(989)] Critical error found -8
[34068:52372:0302/122235.557:WARNING:storage_block-inl.h(138)] Failed data load.
[34068:52372:0302/122235.557:WARNING:storage_block-inl.h(138)] Failed data load.
[34068:52372:0302/122235.557:ERROR:entry_impl.cc(1029)] No file for b2020014
[34068:52372:0302/122235.557:WARNING:storage_block-inl.h(138)] Failed data load.
[26304:45244:0302/122235.833:WARNING:value_store_frontend.cc(47)] Reading ahfgeienlihckogmohjhadlkjgocpleb.alarms from  failed: IO error: .../MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[55320:7416:0302/122235.924:WARNING:frame_impl.cc(430)] virtual CefFrameImpl::SendProcessMessage sent to detached frame 5-D5D5245E80D38838E4F3A8B1D95B935A will be ignored
[26304:12616:0302/122236.093:WARNING:value_store_frontend.cc(47)] Reading mhjfbmdgcfjbbpaeojofohoefgiehjai.alarms from  failed: IO error: .../MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[26304:22296:0302/122241.387:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\oreos\Documents\Github Project\TEST\Traversal-Project\Traversal_Project\Saved\webcache_6613\Default\GCM Store\Encryption: IO error: C:\Users\oreos\Documents\Github Project\TEST\Traversal-Project\Traversal_Project\Saved\webcache_6613\Default\GCM Store\Encryption/MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[26304:4132:0302/123128.029:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00003B9C000BED40}, {new_limit=26})
6   ... 
8   -O                                                                        (1 = 6.2%) {6.2%}
9   -O                                                                        (1 = 6.2%) {12.5%}
10  O                                                                         (0 = 0.0%) {18.8%}
11  -O                                                                        (1 = 6.2%) {18.8%}
12  ... 
27  -O                                                                        (1 = 6.2%) {25.0%}
28  -O                                                                        (1 = 6.2%) {31.2%}
29  -O                                                                        (1 = 6.2%) {37.5%}
30  ... 
38  -O                                                                        (1 = 6.2%) {43.8%}
39  -O                                                                        (1 = 6.2%) {50.0%}
40  ... 
45  -O                                                                        (1 = 6.2%) {56.2%}
46  -O                                                                        (1 = 6.2%) {62.5%}
47  ... 
58  -O                                                                        (1 = 6.2%) {68.8%}
59  ... 
68  -O                                                                        (1 = 6.2%) {75.0%}
69  ... 
71  -O                                                                        (1 = 6.2%) {81.2%}
72  ... 
79  -O                                                                        (1 = 6.2%) {87.5%}
80  ... 
83  -O                                                                        (1 = 6.2%) {93.8%}
84  ... 

Histogram: Blink.UserDrivenDocumentUpdate.UpdateTime.PreFCP recorded 1 samples, mean = 12.0 (flags = 0x41)
0   ... 
11  -O                                                                        (1 = 100.0%) {0.0%}
15  ... 

Histogram: Bookmarks.BookmarkBar.Shown recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Bookmarks.Count.OnProfileLoad3 recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Bookmarks.Storage.TimeToLoadAtStartup2 recorded 1 samples, mean = 4282.0 (flags = 0x41)
0     ... 
4222  -O                                                                        (1 = 100.0%) {0.0%}
5017  ... 

Histogram: Bookmarks.Times.OnProfileLoad.TimeSinceAdded3 recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Bookmarks.Utilization.OnProfileLoad.PercentageUsed recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Bookmarks.Utilization.OnProfileLoad.TotalUnused recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Bookmarks.Utilization.OnProfileLoad.TotalUsed recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: BrotliFilter.CompressionPercent recorded 31 samples, mean = 36.2 (flags = 0x41)
0    ... 
10   -O                                                                        (1 = 3.2%) {0.0%}
11   -O                                                                        (1 = 3.2%) {3.2%}
12   -O                                                                        (1 = 3.2%) {6.5%}
13   -O                                                                        (1 = 3.2%) {9.7%}
14   -O                                                                        (1 = 3.2%) {12.9%}
15   --O                                                                       (2 = 6.5%) {16.1%}
16   O                                                                         (0 = 0.0%) {22.6%}
17   -O                                                                        (1 = 3.2%) {22.6%}
18   -O                                                                        (1 = 3.2%) {25.8%}
19   ... 
22   -O                                                                        (1 = 3.2%) {29.0%}
23   -O                                                                        (1 = 3.2%) {32.3%}
24   O                                                                         (0 = 0.0%) {35.5%}
25   -O                                                                        (1 = 3.2%) {35.5%}
26   -O                                                                        (1 = 3.2%) {38.7%}
27   -O                                                                        (1 = 3.2%) {41.9%}
28   -O                                                                        (1 = 3.2%) {45.2%}
29   ---O                                                                      (3 = 9.7%) {48.4%}
30   ... 
33   -O                                                                        (1 = 3.2%) {58.1%}
34   -O                                                                        (1 = 3.2%) {61.3%}
35   -O                                                                        (1 = 3.2%) {64.5%}
36   O                                                                         (0 = 0.0%) {67.7%}
37   -O                                                                        (1 = 3.2%) {67.7%}
38   ... 
44   -O                                                                        (1 = 3.2%) {71.0%}
45   -O                                                                        (1 = 3.2%) {74.2%}
46   ... 
48   --O                                                                       (2 = 6.5%) {77.4%}
49   ... 
51   --O                                                                       (2 = 6.5%) {83.9%}
52   ... 
84   -O                                                                        (1 = 3.2%) {90.3%}
85   ... 
101  --O                                                                       (2 = 6.5%) {93.5%}

Histogram: BrotliFilter.Status recorded 31 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -------------------------------O                                          (31 = 100.0%) {0.0%}
2  ... 

Histogram: BrotliFilter.UsedMemoryKB recorded 31 samples, mean = 174.7 (flags = 0x41)
0    ... 
16   --O                                                                       (2 = 6.5%) {0.0%}
20   O                                                                         (0 = 0.0%) {6.5%}
25   ----O                                                                     (4 = 12.9%) {6.5%}
31   -----O                                                                    (5 = 16.1%) {19.4%}
39   -O                                                                        (1 = 3.2%) {35.5%}
49   -O                                                                        (1 = 3.2%) {38.7%}
61   ---O                                                                      (3 = 9.7%) {41.9%}
76   --O                                                                       (2 = 6.5%) {51.6%}
95   --O                                                                       (2 = 6.5%) {58.1%}
119  O                                                                         (0 = 0.0%) {64.5%}
149  -O                                                                        (1 = 3.2%) {64.5%}
187  ... 
293  ----O                                                                     (4 = 12.9%) {67.7%}
367  ----O                                                                     (4 = 12.9%) {80.6%}
460  O                                                                         (0 = 0.0%) {93.5%}
576  -O                                                                        (1 = 3.2%) {93.5%}
722  -O                                                                        (1 = 3.2%) {96.8%}
905  ... 

Histogram: Browser.MainThreadsCongestion.RunningOnly recorded 106 samples, mean = 0.0 (flags = 0x41)
0  ------------------------------------------------------------------------O (106 = 100.0%)
1  ... 

Histogram: Browser.MainThreadsCongestion.RunningOnly.Initial recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Browser.Responsiveness.IOJanksTotalPerMinute recorded 53 samples, mean = 0.0 (flags = 0x41)
0  -----------------------------------------------------O                    (53 = 100.0%)
1  ... 

Histogram: Browser.Responsiveness.IOJankyIntervalsPerMinute recorded 53 samples, mean = 0.0 (flags = 0x41)
0  -----------------------------------------------------O                    (53 = 100.0%)
1  ... 

Histogram: BrowserRenderProcessHost.Cleanup.DelayReason recorded 11 samples, mean = 6.5 (flags = 0x41)
0  ---O                                                                      (3 = 27.3%)
1  ... 
9  --------O                                                                 (8 = 72.7%) {27.3%}
10 ... 

Histogram: BrowserRenderProcessHost.Cleanup.Total recorded 11 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -----------O                                                              (11 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: BrowserRenderProcessHost.ExistingRendererIsInitializedAndNotDead recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: BrowserRenderProcessHost.FastShutdownIfPossible.DelayReason recorded 1 samples, mean = 4.0 (flags = 0x41)
0  ... 
4  -O                                                                        (1 = 100.0%) {0.0%}
5  ... 

Histogram: BrowserRenderProcessHost.FastShutdownIfPossible.Total recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: BrowserRenderProcessHost.SpareProcessEvictedOtherSpare recorded 2 samples, mean = 0.0 (flags = 0x41)
0  --O                                                                       (2 = 100.0%)
1  ... 

Histogram: BrowserRenderProcessHost.SpareProcessMaybeTakeAction recorded 2 samples, mean = 2.0 (flags = 0x41)
0  -O                                                                        (1 = 50.0%)
1  ... 
4  -O                                                                        (1 = 50.0%) {50.0%}
5  ... 

Histogram: BrowserRenderProcessHost.SpareProcessStartupTime recorded 2 samples, mean = 2247.0 (flags = 0x41)
0     ... 
135   -O                                                                        (1 = 50.0%) {0.0%}
160   ... 
4222  -O                                                                        (1 = 50.0%) {50.0%}
5017  ... 

Histogram: BrowserSwitcher.ExternalGreylistSize recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: BrowserSwitcher.ExternalSitelistSize recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: BrowserSwitcher.IeemSitelistSize recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: BrowsingTopics.BrowsingTopicsState.LoadFinishStatus recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: BrowsingTopics.SiteDataStorage.FileSize.KB recorded 1 samples, mean = 28.0 (flags = 0x41)
0   ... 
28  -O                                                                        (1 = 100.0%) {0.0%}
37  ... 

Histogram: BrowsingTopics.SiteDataStorage.InitStatus recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: CPU.Experimental.CpuEstimationTaskMigrated recorded 10 samples, mean = 0.1 (flags = 0x41)
0  ---------O                                                                (9 = 90.0%)
1  -O                                                                        (1 = 10.0%) {90.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: CPU.Experimental.CpuEstimationTaskQueuedTime.Performance recorded 10 samples, mean = 13.5 (flags = 0x41)
0   ... 
9   ---O                                                                      (3 = 30.0%) {0.0%}
12  -----O                                                                    (5 = 50.0%) {30.0%}
16  --O                                                                       (2 = 20.0%) {80.0%}
21  ... 

Histogram: CPU.Experimental.CpuEstimationTaskThreadTime.Performance recorded 10 samples, mean = 129.7 (flags = 0x41)
0    ... 
86   ---O                                                                      (3 = 30.0%) {0.0%}
113  ------O                                                                   (6 = 60.0%) {30.0%}
149  O                                                                         (0 = 0.0%) {90.0%}
196  -O                                                                        (1 = 10.0%) {90.0%}
258  ... 

Histogram: CPU.Experimental.CpuEstimationTaskTotalTime.Performance recorded 10 samples, mean = 158.8 (flags = 0x41)
0    ... 
113  -------O                                                                  (7 = 70.0%) {0.0%}
149  -O                                                                        (1 = 10.0%) {70.0%}
196  -O                                                                        (1 = 10.0%) {80.0%}
258  -O                                                                        (1 = 10.0%) {90.0%}
340  ... 

Histogram: CPU.Experimental.CpuEstimationTaskWallTime.Performance recorded 10 samples, mean = 145.3 (flags = 0x41)
0    ... 
86   --O                                                                       (2 = 20.0%) {0.0%}
113  ------O                                                                   (6 = 60.0%) {20.0%}
149  O                                                                         (0 = 0.0%) {80.0%}
196  -O                                                                        (1 = 10.0%) {80.0%}
258  -O                                                                        (1 = 10.0%) {90.0%}
340  ... 

Histogram: CPU.Experimental.CpuEstimationThreadTimePercent.Performance recorded 10 samples, mean = 93.2 (flags = 0x41)
0   ... 
49  -O                                                                        (1 = 10.0%) {0.0%}
50  ... 
98  --------O                                                                 (8 = 80.0%) {10.0%}
99  -O                                                                        (1 = 10.0%) {90.0%}
100 ... 

Histogram: CPU.Experimental.EstimatedFrequencyAsPercentOfLimit.Performance recorded 9 samples, mean = 157.8 (flags = 0x41)
0    ... 
94   -O                                                                        (1 = 11.1%) {0.0%}
95   ... 
101  --------O                                                                 (8 = 88.9%) {11.1%}

Histogram: CPU.Experimental.EstimatedFrequencyAsPercentOfMax.Performance recorded 9 samples, mean = 157.8 (flags = 0x41)
0    ... 
94   -O                                                                        (1 = 11.1%) {0.0%}
95   ... 
101  --------O                                                                 (8 = 88.9%) {11.1%}

Histogram: CertificateType2.BR.Intermediate.ECDSA recorded 4 samples, mean = 256.0 (flags = 0x41)
0    ... 
256  ----O                                                                     (4 = 100.0%) {0.0%}
257  ... 

Histogram: CertificateType2.BR.Intermediate.RSA recorded 13 samples, mean = 2048.0 (flags = 0x41)
0     ... 
2048  -------------O                                                            (13 = 100.0%) {0.0%}
2049  ... 

Histogram: CertificateType2.BR.Leaf.ECDSA recorded 13 samples, mean = 256.0 (flags = 0x41)
0    ... 
256  -------------O                                                            (13 = 100.0%) {0.0%}
257  ... 

Histogram: CertificateType2.BR.Leaf.RSA recorded 4 samples, mean = 2048.0 (flags = 0x41)
0     ... 
2048  ----O                                                                     (4 = 100.0%) {0.0%}
2049  ... 

Histogram: CertificateType2.BR.Root.ECDSA recorded 4 samples, mean = 384.0 (flags = 0x41)
0    ... 
384  ----O                                                                     (4 = 100.0%) {0.0%}
385  ... 

Histogram: CertificateType2.BR.Root.RSA recorded 13 samples, mean = 3465.8 (flags = 0x41)
0     ... 
2048  ----O                                                                     (4 = 30.8%) {0.0%}
2049  ... 
4096  ---------O                                                                (9 = 69.2%) {30.8%}
4097  ... 

Histogram: ChildProcess.Launched.UtilityProcessHash recorded 8 samples (flags = 0x41)
-2043041185 -O                                                                        (1 = 12.5%)
-1706449158 ---O                                                                      (3 = 37.5%)
-1468742076 -O                                                                        (1 = 12.5%)
1411170475  -O                                                                        (1 = 12.5%)
1882216268  --O                                                                       (2 = 25.0%)

Histogram: ChildProcess.ProcessLifetime.Utility recorded 8 samples, mean = 794825.4 (flags = 0x41)
0        ... 
14       -O                                                                        (1 = 12.5%) {0.0%}
19       -O                                                                        (1 = 12.5%) {12.5%}
26       --O                                                                       (2 = 25.0%) {25.0%}
35       ... 
64       -O                                                                        (1 = 12.5%) {50.0%}
87       ... 
1816     -O                                                                        (1 = 12.5%) {62.5%}
2460     ... 
2657126  --O                                                                       (2 = 25.0%) {75.0%}
3600000  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Chrome.ProcessSingleton.NotifyResult recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Chrome.ProcessSingleton.TimeToCreate recorded 1 samples, mean = 1.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
10 ... 

Histogram: Chrome.SystemNetworkContextManager.NetworkSandboxState recorded 4 samples, mean = 0.0 (flags = 0x41)
0  ----O                                                                     (4 = 100.0%)
1  ... 

Histogram: ChromeElf.Beacon.SetupStatus recorded 1 samples, mean = 5.0 (flags = 0x41)
0  ... 
5  -O                                                                        (1 = 100.0%) {0.0%}
6  O                                                                         (0 = 0.0%) {100.0%}

Histogram: ChromeElf.ExtensionPoint.EnableState recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: ClientHints.CriticalCHRestart recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ClientHints.FetchLatency_PrefRead recorded 5 samples, mean = 10.0 (flags = 0x41)
0   ... 
4   -O                                                                        (1 = 20.0%) {0.0%}
6   --O                                                                       (2 = 40.0%) {20.0%}
8   -O                                                                        (1 = 20.0%) {60.0%}
11  ... 
21  -O                                                                        (1 = 20.0%) {80.0%}
29  ... 

Histogram: ClientHints.FetchLatency_PrerenderHost recorded 5 samples, mean = 25.0 (flags = 0x41)
0    ---O                                                                      (3 = 60.0%)
1    -O                                                                        (1 = 20.0%) {60.0%}
2    ... 
105  -O                                                                        (1 = 20.0%) {80.0%}
146  ... 

Histogram: ClientHints.FetchLatency_Total recorded 5 samples, mean = 35.0 (flags = 0x41)
0    ... 
4    -O                                                                        (1 = 20.0%) {0.0%}
6    -O                                                                        (1 = 20.0%) {20.0%}
8    --O                                                                       (2 = 40.0%) {40.0%}
11   ... 
146  -O                                                                        (1 = 20.0%) {80.0%}
203  ... 

Histogram: Commerce.PDPNavigation.ShoppingList.IneligibilityReason recorded 6 samples, mean = 4.0 (flags = 0x41)
0  ... 
3  --O                                                                       (2 = 33.3%) {0.0%}
4  --O                                                                       (2 = 33.3%) {33.3%}
5  --O                                                                       (2 = 33.3%) {66.7%}
6  ... 

Histogram: ComponentUpdater.Calls recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: ComponentUpdater.UpdateCompleteError recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ComponentUpdater.UpdateCompleteResult recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ComponentUpdater.UpdateCompleteTime recorded 1 samples, mean = 13686.0 (flags = 0x41)
0      ... 
13386  -O                                                                        (1 = 100.0%) {0.0%}
15451  ... 

Histogram: Compositing.Browser.CompositorFrame.Quads recorded 3 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  ---O                                                                      (3 = 100.0%) {0.0%}
2  ... 

Histogram: Compositing.Browser.LayerTreeImpl.CalculateDrawPropertiesUs recorded 3 samples, mean = 218.0 (flags = 0x41)
0    ... 
7    -O                                                                        (1 = 33.3%) {0.0%}
9    -O                                                                        (1 = 33.3%) {33.3%}
12   ... 
590  -O                                                                        (1 = 33.3%) {66.7%}
777  ... 

Histogram: Compositing.Browser.LayersUpdateTime recorded 3 samples, mean = 368.0 (flags = 0x41)
0     ... 
6     -O                                                                        (1 = 33.3%) {0.0%}
8     ... 
15    -O                                                                        (1 = 33.3%) {33.3%}
21    ... 
1043  -O                                                                        (1 = 33.3%) {66.7%}
1447  ... 

Histogram: Compositing.ColorGamut recorded 5 samples, mean = 0.0 (flags = 0x41)
0  -----O                                                                    (5 = 100.0%)
1  ... 

Histogram: Compositing.DecodeLCPCandidateImage.Hardware recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Compositing.DidMainThreadBlockDuringCommit recorded 7 samples, mean = 0.1 (flags = 0x41)
0  ------O                                                                   (6 = 85.7%)
1  -O                                                                        (1 = 14.3%) {85.7%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Compositing.DirectRenderer.OverlayProcessingUs recorded 5 samples, mean = 0.4 (flags = 0x41)
0  -----O                                                                    (5 = 100.0%)
5  ... 

Histogram: Compositing.DirectRenderer.PartialSwap.ExtraDamage recorded 5 samples, mean = 0.0 (flags = 0x41)
0  -----O                                                                    (5 = 100.0%)
1  ... 

Histogram: Compositing.DirectRenderer.PartialSwap.FrameBufferDamage recorded 5 samples, mean = 0.0 (flags = 0x41)
0  -----O                                                                    (5 = 100.0%)
1  ... 

Histogram: Compositing.DirectRenderer.PartialSwap.RootDamage recorded 5 samples, mean = 100.0 (flags = 0x41)
0    ... 
100  -----O                                                                    (5 = 100.0%) {0.0%}
101  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Compositing.DirectRenderer.PartialSwap.TotalDamage recorded 5 samples, mean = 100.0 (flags = 0x41)
0    ... 
100  -----O                                                                    (5 = 100.0%) {0.0%}
101  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Compositing.DirectRenderer.SkipAllNonRootRenderPassesPerFrame recorded 3 samples, mean = 0.0 (flags = 0x41)
0  ---O                                                                      (3 = 100.0%)
1  ... 

Histogram: Compositing.DirectRenderer.SkipNonRootRenderPass recorded 3 samples, mean = 0.0 (flags = 0x41)
0  ---O                                                                      (3 = 100.0%)
1  ... 

Histogram: Compositing.DirectRenderer.TotalPixelsRendered recorded 5 samples, mean = 6.4 (flags = 0x41)
0  ... 
4  --O                                                                       (2 = 40.0%) {0.0%}
6  ---O                                                                      (3 = 60.0%) {40.0%}
9  ... 

Histogram: Compositing.Display.Draw.Occlusion.Calculation.Time recorded 5 samples, mean = 5.4 (flags = 0x41)
0   ... 
2   ---O                                                                      (3 = 60.0%) {0.0%}
3   ... 
10  -O                                                                        (1 = 20.0%) {60.0%}
11  -O                                                                        (1 = 20.0%) {80.0%}
12  ... 

Histogram: Compositing.Display.Draw.Quads recorded 5 samples, mean = 2.2 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  --O                                                                       (2 = 40.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {40.0%}
3  ---O                                                                      (3 = 60.0%) {40.0%}
4  ... 

Histogram: Compositing.Display.DrawToSwapUs recorded 5 samples, mean = 18095.0 (flags = 0x41)
0      ... 
275    -O                                                                        (1 = 20.0%) {0.0%}
333    ... 
490    -O                                                                        (1 = 20.0%) {20.0%}
594    ... 
1557   -O                                                                        (1 = 20.0%) {40.0%}
1888   ... 
19076  -O                                                                        (1 = 20.0%) {60.0%}
23130  ... 
50000  -O                                                                        (1 = 20.0%) {80.0%}

Histogram: Compositing.Display.FlattenedRenderPassCount recorded 5 samples, mean = 1.6 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  --O                                                                       (2 = 40.0%) {0.0%}
2  ---O                                                                      (3 = 60.0%) {40.0%}
3  ... 

Histogram: Compositing.Display.PendingSwaps recorded 5 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -----O                                                                    (5 = 100.0%) {0.0%}
2  ... 

Histogram: Compositing.Display.VizDependencyResolvedToGpuStartedDrawUs recorded 5 samples, mean = 32.6 (flags = 0x41)
0   ... 
22  ---O                                                                      (3 = 60.0%) {0.0%}
27  O                                                                         (0 = 0.0%) {60.0%}
33  -O                                                                        (1 = 20.0%) {60.0%}
40  O                                                                         (0 = 0.0%) {80.0%}
49  -O                                                                        (1 = 20.0%) {80.0%}
59  ... 

Histogram: Compositing.Display.VizScheduledDrawToDependencyResolvedUs recorded 5 samples, mean = 2.8 (flags = 0x41)
0  -----O                                                                    (5 = 100.0%)
5  ... 

Histogram: Compositing.Display.VizScheduledDrawToGpuStartedDrawUs recorded 5 samples, mean = 35.4 (flags = 0x41)
0   ... 
22  -O                                                                        (1 = 20.0%) {0.0%}
27  --O                                                                       (2 = 40.0%) {20.0%}
33  O                                                                         (0 = 0.0%) {60.0%}
40  -O                                                                        (1 = 20.0%) {60.0%}
49  -O                                                                        (1 = 20.0%) {80.0%}
59  ... 

Histogram: Compositing.MainThreadBlockedDuringCommitTime recorded 1 samples, mean = 10.0 (flags = 0x41)
0  ... 
8  -O                                                                        (1 = 100.0%) {0.0%}
11 ... 

Histogram: Compositing.Renderer.CompositorFrame.Quads recorded 2 samples, mean = 2.0 (flags = 0x41)
0  ... 
2  --O                                                                       (2 = 100.0%) {0.0%}
3  ... 

Histogram: Compositing.Renderer.LayersUpdateTime recorded 3 samples, mean = 433.3 (flags = 0x41)
0     ... 
8     -O                                                                        (1 = 33.3%) {0.0%}
11    O                                                                         (0 = 0.0%) {33.3%}
15    -O                                                                        (1 = 33.3%) {33.3%}
21    ... 
1043  -O                                                                        (1 = 33.3%) {66.7%}
1447  ... 

Histogram: Compositing.Renderer.NumRenderSurfaces recorded 5 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -----O                                                                    (5 = 100.0%) {0.0%}
2  ... 

Histogram: Compositing.SurfaceAggregator.AggregateUs recorded 5 samples, mean = 7983.8 (flags = 0x41)
0      ... 
28     -O                                                                        (1 = 20.0%) {0.0%}
37     -O                                                                        (1 = 20.0%) {20.0%}
49     ... 
340    -O                                                                        (1 = 20.0%) {40.0%}
448    ... 
1347   -O                                                                        (1 = 20.0%) {60.0%}
1774   ... 
36699  -O                                                                        (1 = 20.0%) {80.0%}
48336  ... 

Histogram: Compositing.SurfaceAggregator.CopiedSurfaceCount recorded 5 samples, mean = 1.6 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  --O                                                                       (2 = 40.0%) {0.0%}
2  ---O                                                                      (3 = 60.0%) {40.0%}
3  ... 

Histogram: Compositing.SurfaceAggregator.CopyUs recorded 5 samples, mean = 119.6 (flags = 0x41)
0    ... 
7    -O                                                                        (1 = 20.0%) {0.0%}
8    -O                                                                        (1 = 20.0%) {20.0%}
